x,y
1.70978223612811,91.137972132122
1.83444056247204,99.9721120774826
12.9067557422177,103.285969945321
6.00329462124833,112.213113131374
0.329609162898171,114.466149592235
9.87271123310276,103.209630841124
13.3940471380774,108.770573318428
14.9104274677139,98.1631161071537
11.6202499796109,114.435696319405
11.7189481851345,111.484668727769
9.26100666652733,93.7171690765672
9.74357575343628,108.40345218352
0.298165793541669,109.605636968719
17.7411669091937,114.560421754001
24.6615107276422,108.095514793488
15.9902779106338,111.239085970332
19.6261466487273,109.462518271881
13.1930984763044,117.242170341447
24.7038856930077,114.301214007314
18.4279855628762,125.075814560812
18.0950511753453,120.647776027689
16.8383120058262,116.298180606004
21.0235823351294,120.285052586627
31.7148843700122,119.553189235803
19.3897702978353,124.897007894477
21.3636976673471,128.943034843957
19.6152435795363,135.12171272235
38.6205418803057,131.549827310179
20.2805292639845,130.63846454159
32.8048448097741,124.093918429588
35.1035001296795,131.525011063952
27.9193624155207,133.37117711428
44.0895626201964,130.968916475123
34.4823265008552,142.512824594584
33.3983800445341,134.772293942492
36.8251806112062,132.875707424865
37.5804392993874,133.952651504459
31.8048687853159,135.038907509084
43.104816651971,146.898674140804
43.5294520935486,137.930506686313
36.943105418061,142.735946344918
43.4773723318924,134.145214363943
48.1297272241549,141.315929681599
41.9171327475022,143.20498598329
50.7977454365789,145.532989996871
42.9643646159625,141.48033913632
54.0923028756861,142.558790798779
40.5155580307809,152.345972708082
52.4030367145873,148.428313070644
47.9605257734354,139.955892905716
54.2674954923639,151.318163622427
56.7808252203701,154.66156167982
55.9141075262575,156.410226564042
57.9005353599888,151.065318376906
48.7383298800153,152.772369647284
63.7056087543132,148.741122432366
67.9923238219465,164.500716320704
64.7647121454018,160.791032904343
59.7264798332052,160.414247524497
59.877797068131,159.84340391774
65.1943149674833,163.429763490859
63.5961935648928,156.369460676812
58.1400394115175,155.410035932395
63.1392984743903,164.325439742187
68.207214824397,152.570940940154
68.964084878799,168.724404392241
69.4668787395334,164.3174974892
66.5722446917175,167.570426551058
77.507626465784,176.742726027231
68.7737485009729,174.406238044987
78.0528691284134,173.019559704414
70.3645981218154,177.651926696215
79.8690173767444,175.84531886514
71.7679612465884,181.161642196476
72.6178075042349,173.232457965975
77.8534384353558,168.870665827652
83.0044182960416,174.935813605923
80.8967110019242,170.774315849544
77.1740944314589,182.106077891059
85.2272431860591,178.987780013407
82.8793503504819,192.916386919016
76.4925985341501,178.744946113118
86.5626333618694,183.684269018948
80.5420294531424,184.427019838939
83.1959095241466,183.015443829543
87.7331520314421,189.469817362995
93.3668564869047,193.10523178823
92.730930876147,186.662159138827
82.4269110848766,188.191089818389
89.8187485169234,185.637161112272
93.8381077374201,192.773406125661
87.7394929437532,191.269237967685
85.0429622882208,191.584363588585
100.515131417094,197.78838728884
94.0794851276115,205.763972424966
92.0012179304052,190.987198988318
94.6965381632526,199.352488433207
99.7120114064382,193.723404033849
104.16467635571,200.576294086317
99.8507460836295,189.811428453888
