x,y
4.36955256459766,99.1386597434153
1.96282998612995,94.0488104015853
-2.83841948906012,89.2827118224596
6.54396589932407,97.9185101297974
2.71862498130636,100.287101534109
2.9833057140519,93.5423128870876
6.79652492322344,90.1070300355688
14.166117024908,92.1684157449374
-0.277162580309577,94.9737789483883
17.9371688855753,82.4842282049948
11.3814366516436,95.8843680300727
7.978573706954,79.1381900833931
15.2519177688382,89.5439539632444
9.91513322985455,88.766411732393
12.8439431440149,84.2859511448844
11.7720478762146,88.3953304070344
22.2391199925337,83.8852100339106
11.1715532600669,81.1091173564083
23.5235150752429,85.0419980359741
25.7565691513406,90.6894937837347
18.8432883313515,82.9074113190335
13.8210914335849,73.2596211915185
29.7089494031132,85.074499381635
26.142789266216,75.4537048809135
23.9205348119234,72.2357839840332
26.8280834724149,71.5993726731645
27.4812272982662,78.8938015392739
22.124763678614,73.8419107828675
22.9522834670127,71.5347074777218
20.8051809529207,71.462830435786
23.885032916224,76.1135392081928
30.0283927213908,72.7628103378545
30.1568438497135,65.5722056741945
36.3501125057887,67.793735325867
34.6999642968188,65.6208921682995
37.2293019277838,66.3311244772882
35.2196007429129,58.8188889257601
34.1398867388619,66.0212341356727
45.3547431930933,63.9597229860196
35.3250128940344,57.1958404102381
32.6813446691057,63.3926150887512
40.8317093593998,58.9142564200855
36.792263107503,59.215997384219
48.2655746114132,61.3010604426446
45.6678507622607,51.2745651072505
53.9768617897334,55.8448834787447
37.9746534428519,55.6572326368122
49.0017601601605,47.2972318555898
46.2238830455889,51.3495008611435
47.7831826864305,53.2073350383545
53.2678674290652,60.6061944648398
46.6941975387222,39.53868007983
53.1626279237116,49.824283158161
57.7400467504796,52.9948652439683
48.3104808286337,42.2522273840098
53.8410810885856,43.2212907629663
60.5369132408651,42.2586721868757
64.0757457701025,43.8410271773627
51.4829808813172,43.4761911353308
59.2492920084602,40.0158484640873
53.0601953690735,37.0327304179943
67.1826703332304,50.1049384858037
57.3341065462546,29.8838966549978
62.3607469454976,36.4780992787205
64.578957950364,40.423107877
66.9283181826031,34.7645647640922
69.3400322871208,38.1839315748906
69.1702322472202,42.2056535674563
70.2032977265387,35.0590830922551
69.7327869996715,38.1055563472217
74.7272270622132,28.201659164697
74.6306387581267,16.8882443915409
67.0926474100255,34.8590452464198
81.7699140511145,26.4765493398619
75.4797032570148,23.6856592557254
74.7901907630674,23.1145475115643
78.6165016568783,17.9526338249708
85.9421453873849,22.4095364092082
76.8109959419471,26.6688802001926
80.2093901871454,13.2483052629649
80.7669549223809,14.7780405872937
82.1116379105841,23.623531168644
86.7795336382005,15.4661081395997
80.6574243364357,19.7712150576421
82.2366817922715,11.3118315248727
85.218381394172,17.8417100211067
84.4735697496106,7.71924389378588
91.8436179324669,3.32273158411604
80.7499365111746,18.6014461527295
87.0672268870647,20.2311834239845
91.4623672322822,10.9239264399784
97.4908226600933,19.4959231667821
87.4957916006936,7.81447737118868
93.2934115841162,6.99924525791142
97.7042753824458,11.2954652545858
95.335011121802,8.77743199811644
106.944116761521,-1.48604064029754
99.821528383111,8.48666496487055
102.004499454206,2.31611772243962
102.610038901832,-1.98201792165221
