x,y
-0.974435659086187,-4.79658708430478
9.84055188266981,-5.69744145875609
-3.22743378342932,5.08544181669459
5.45289572657801,7.33820269854586
12.0687013170514,0.567086262678502
7.68196834444621,7.92125469685031
17.7214764063882,-1.79179151188505
-1.67031988286414,13.4907765748651
8.55638097131774,2.30662824244787
13.8992365215373,7.45101535557299
18.2975502990518,12.7242541975382
4.13622960339029,13.1507194975108
13.1045261031278,16.5332700213908
6.89396166294873,15.7266285252628
19.8497810841182,15.6350416517292
13.0324259133652,19.8179505165597
14.7865406021486,12.4030138239428
26.8530382119077,7.36977832785919
26.3442075698855,21.28559247233
14.1243602982729,29.5123965860047
24.3566023573882,13.0622507340382
21.65776196812,18.651439446741
24.5155518126366,19.8691655586214
29.6356467720094,16.8328423125198
19.7753379615116,23.6526352300842
30.0479301952035,31.9797978280246
24.365210798559,26.8159620760621
32.5185166379097,30.7651131853749
35.7831074352085,37.9272556409886
25.7369051729807,31.8254278638512
24.9219993834911,34.5942272717807
34.8734812511735,25.8729092707355
27.6249036536549,34.2856515686306
32.2861200050079,37.5715058696236
38.8537916424408,31.5370729540706
37.2000863119263,39.4592830395635
28.5231328645933,35.6965797765926
41.5569685158147,37.6598610125578
31.3229356874529,39.9141451205875
39.8531579677638,35.4667339826026
45.9576969814518,35.9381975163075
44.8077558487769,52.6589688645153
44.4491708267752,41.3499967609103
43.1105249484176,50.307782366893
43.210216069433,49.8456146243874
41.3524023282147,49.3364005711158
43.1390625924515,45.3299296709647
51.9918701223317,49.6966799594336
44.7423428339209,49.2211686614994
49.7236734244659,63.5115458505956
49.2429749629789,50.7403809839811
55.0314541716799,49.8539314320646
55.2358847846099,53.397602241894
59.0573765044139,58.8286638305883
47.557286407883,58.5081723246154
57.1923427182339,58.5798909042888
59.2071315509453,57.3228949176557
55.8291053343266,56.2188083051635
65.5796266955478,53.2903418579677
60.0990092545637,57.1937277122859
60.5556528115284,64.111978744698
61.0517888912767,60.5413516534995
72.099265602801,57.3002473956468
62.7775237572906,63.7746637158148
61.2331449302232,68.670975646737
55.561292761103,62.8050087788672
71.6357855468227,69.5407022410868
70.9515501981038,70.7987405660554
62.9403714146842,63.9709348496777
64.8682521434216,78.3805255686438
71.6755363744588,70.1162528577057
71.9022807481315,76.8805464972417
68.8179165601427,80.1152328724121
84.8637628956643,68.5746214863149
71.5740070264031,77.5868560891443
73.5995086590951,85.7633246000491
81.2351414088913,79.9502467125492
86.7005122722715,76.1012626798964
82.1187876708029,81.8070911488986
75.8751228616804,83.2598600643606
73.1166949170621,80.790799782057
83.4991895573976,80.1437908434755
78.9188086428124,74.8830281224977
91.5361639323343,79.0620465668691
80.8071471374327,82.5200665819883
86.9062159715589,81.9285465901829
82.7845218456567,85.6685909488321
84.7093432084409,91.903235145942
100.217717997326,78.9429884210822
85.6953341678009,90.6703218025782
90.1781315113884,76.4764324369041
88.6275394346702,87.8976326651319
94.6962348723949,90.2272100503513
91.7432929495916,93.757784753875
91.9945096940383,98.8341441343362
88.8676283437335,97.4419773365833
101.278666526403,100.303703189939
97.4444861101299,93.1514626092161
107.960846136938,104.848756032358
102.935189774367,102.906728194098
