x,y
-7.56556369584628,101.9595184169
1.41860320172616,99.7132464935235
0.777691829198732,97.2368343368194
5.50711570275679,107.200744552723
10.6158923056742,93.5779339592783
10.6955738144279,85.1169132306785
8.2907260710973,99.2976936561057
1.95004675380397,92.5869302170573
0.628166144694543,94.5678139842802
3.62532093362925,103.181117059832
12.8574877869618,92.2503953897996
14.9393131499756,88.1079777013427
15.2068559290763,85.4751877432933
19.7626379071918,83.8294166702
21.4191089319836,85.026996344232
14.6617467116094,88.1712660804026
16.9132549820442,83.9359675822284
12.0943356744399,82.1185119674311
18.9228100242161,72.3498212681605
16.1505555875548,71.2892895818973
27.7168961702741,65.7403094074092
12.3936379936912,76.0793897809533
20.8615299381262,83.3940319857033
25.3740884849999,79.2433144016024
27.5490598519388,68.7221175075411
23.938643231683,76.1720665232072
31.3083754623024,85.1602550557196
21.1682806624632,71.8420047530514
31.1154385681852,72.1201533867131
31.0500735537944,70.1563118322492
33.587406133392,73.2295856963844
25.3884577270428,60.9118870822051
38.2674587217578,73.1869619100163
37.0510088620382,70.7144570072531
35.4960209248463,56.7113390634475
39.0121278256876,62.2308209210482
38.2009774345696,71.16909561206
40.6058553762243,66.4219308856946
41.7640958372449,65.8678404986452
31.8314910395561,60.9957914385509
41.5570791347916,52.7519138487612
51.9404814700265,62.8032331373143
48.8914892663069,61.2735161193809
42.1060858467189,58.6400253459597
47.7892574749271,56.6969010880596
49.7276622351146,49.7556396306571
46.0240448539618,46.8881197995566
39.1818438567516,52.348024355741
41.0504167785463,43.2408373180475
43.2741824566782,50.7383009894462
50.789970247379,46.5639005502112
51.879108835417,44.3163767436877
53.9672757327074,46.9700599254315
52.6402577347392,54.2763721992951
56.043667830579,43.9719765373778
60.904820493167,41.9476539996016
59.1993137463602,33.3266564376118
59.2513014668282,36.3810120173919
64.314997579995,43.5265779519429
52.4479989009621,43.3557128759217
67.5059983428456,39.0972266871132
65.5336650840145,37.1198739156799
65.3890676225384,39.0816983209356
57.2817658942883,23.636082110083
69.3101031883594,26.2348870269915
73.2984725910624,40.3229297301547
68.3639688721861,33.2656659816465
69.6167507212677,33.4634896405386
66.6745944139172,28.1075593555915
69.7665930042499,26.3506134705808
72.5698840985857,33.8421306053442
69.0117020245454,23.079758679022
70.4153499518821,27.9065069774883
77.7576904622029,21.3335644048516
83.7368157411106,28.3777014254906
75.3528665326784,18.3548969821317
76.1439196387907,24.6163934122351
82.1701030510589,22.7230387699344
84.2732734531658,23.2563130247576
80.4565627423716,25.4584777645399
81.8284177277109,20.6028002472911
91.2391890090934,20.2758842309814
84.1498011238928,10.5777837205301
82.4326262475819,18.3636946336212
79.2172346096398,13.4592043084739
81.8915043098089,11.1501640173329
89.0219606316324,17.3545647788924
79.7936161634983,17.8419311131677
88.6193895937133,12.8994782359262
78.3423176445524,12.6649181043388
93.9007886325202,7.80504328752034
91.7075174444065,-0.59720519618743
91.8430922428953,1.92018751318895
96.8863224082931,12.0153697027559
89.4418141075939,9.31627697355694
85.6983774229011,-3.55565556746832
104.556164492097,2.28742962387674
99.9112623821722,2.39118720750401
96.2974879933555,-0.0520903075250199
101.352765673258,-2.27255854459376
